北京,西城区,北京市第三十一中学
北京,西城区,北京市第六十三中学
北京,西城区,管理员小学
北京,西城区,北京市月坛中学
北京,西城区,北京市北海中学
北京,西城区,北京市第四十一中学
北京,西城区,北京市第三十二中学
北京,西城区,北京市第一八四中学
北京,西城区,北京市铁路第三中学
北京,西城区,北京市鲁迅中学
北京,西城区,北京市第二十九中学
北京,西城区,北京市第四十三中学
北京,西城区,北京西城实验学校
北京,西城区,北京市西城区华才培训学校
北京,西城区,北京市新光中学
北京,西城区,六十六中高中部
北京,西城区,北京市和平门中学
北京,西城区,北京市新街口中学
北京,西城区,北京市北纬路中学
北京,西城区,北京市双秀实验学校
北京,西城区,北京市二龙路中学
北京,西城区,北京市第五十六中学
北京,西城区,北京市第一五四中学
北京,西城区,北京市第四十四中学
北京,西城区,北京市实用美术职业高中
北京,西城区,北京市第一一O中学
北京,西城区,北京市第二一四中学
北京,西城区,北京市第三十八中学
北京,西城区,北京市第三十三中学
北京,西城区,北京市第九十八中学
北京,西城区,北京教育学院宣武分院附属中学
北京,西城区,北京外事服务职业高中
北京,西城区,北京市西城外国语学校
北京,西城区,北京市第110中学美育培训学校
北京,西城区,北京市安德路中学
北京,西城区,北京市一五六中学
北京,西城区,北京市长安中学
北京,西城区,北京市西城区科艺培训学校
北京,西城区,北京市第四十二中学
北京,西城区,北京铁路分局北京铁路职工子弟第三中学
北京,西城区,北京铁路分局北京铁路职工子弟第二中学
北京,西城区,北京市第七十八中学
北京,西城区,徐悲鸿中学
北京,西城区,北京市第七十七中学
北京,西城区,北京市第一三九中学
北京,西城区,北京市回民学校
北京,东城区,中央工艺美术学院附属中学
北京,东城区,北京市第一七一中学
北京,东城区,北京市第二中学
北京,东城区,北京市东直门中学
北京,东城区,北京市第五中学
北京,东城区,北京市第一六六中学
北京,东城区,北京市第二十一中学
北京,东城区,北京市第一七七中学
北京,东城区,北京景山学校
北京,东城区,北京市第一中学
北京,东城区,北京市第五十中学分校
北京,东城区,北京市第一零九中学
北京,东城区,北京市翔宇中学
北京,东城区,北京市广渠门中学
北京,东城区,北京市第一六五中学
北京,东城区,北京市第二十七中学
北京,东城区,北京市第一九六中学
北京,东城区,北京市第十一中学
北京,东城区,北京市汇成中学
北京,东城区,北京市第六十五中学
北京,东城区,北京市第一二五中学
北京,东城区,北京汇文中学
北京,东城区,北京市交道口中学
北京,东城区,广渠门中学高中部
北京,东城区,北京市东城区第六十五中学
北京,东城区,北京市第二十二中学
北京,东城区,北京市第五十五中学
北京,东城区,汇文中学高中部
北京,东城区,北京市崇文门中学
北京,东城区,北京市龙潭中学
北京,东城区,翔宇中学
北京,东城区,北京市第九十六中学
北京,东城区,北京景山中学
北京,东城区,北京市景山学校
北京,东城区,北京市第二十四中学
北京,东城区,北京市第五十中学
北京,东城区,北京市第一四二中学
北京,东城区,北京市一六四中学
北京,东城区,北京市第一二六中学
北京,东城区,北京市第五十四中学
北京,东城区,北京市第八十五中学
北京,东城区,北京市第二十五中学
北京,东城区,北京市第一六三中学
北京,东城区,北京市第一四三中学
北京,东城区,北京市华夏女子中学
北京,东城区,北京市东城综合高中
北京,东城区,北京市财经学校
北京,东城区,北京市和平里中学
北京,东城区,北京市第一九五中学
北京,东城区,北京市一二八中学
北京,东城区,北京市和平北路学校
北京,东城区,北京市96中学
北京,东城区,北京市东城区职业教育中心学校
北京,东城区,北京市第七十九中学
北京,东城区,一零九中高中部
北京,东城区,北京市东城区教研科研中心
北京,朝阳区,北京市第八十中学
北京,朝阳区,北京化工大学附属中学
北京,朝阳区,中国人民大学附属中学朝阳学校
北京,朝阳区,北京陈经纶中学
北京,朝阳区,京西国际学校
北京,朝阳区,北京爱迪学校
北京,朝阳区,北京市朝阳区芳草地国际学校
北京,朝阳区,首都师范大学附属实验学校
北京,朝阳区,北京市樱花园中学
北京,朝阳区,北京市朝阳外国语学校
北京,朝阳区,北京市东方德才学校
北京,朝阳区,校内高中316
北京,朝阳区,北京市柳芳里中学
北京,朝阳区,中央美术学院附中
北京,朝阳区,北京市水碓子中学
北京,朝阳区,北京市洼里中学
北京,朝阳区,北京市垂杨柳中学
北京,朝阳区,北京市私立新亚中学
北京,朝阳区,北京拔萃双语学校
北京,朝阳区,中国建筑材料科学研究院附属中学
北京,朝阳区,北京西藏中学
北京,朝阳区,北京市第一一九中学
北京,朝阳区,北京市鸿阳中学
北京,朝阳区,创新园中学
北京,朝阳区,北京市陈经纶中学分校
北京,朝阳区,北京工业大学附属中学
北京,朝阳区,北京市私立北方中学
北京,朝阳区,北京爱迪国际学校
北京,朝阳区,北京市三里屯一中
北京,朝阳区,北京BISS国际学校
北京,朝阳区,北京市第十七中学
北京,朝阳区,朝阳外国语学校
北京,朝阳区,北京市呼家楼中学
北京,朝阳区,北京市私立正则中学
北京,朝阳区,中国红十字基金会北京拔萃双语学校
北京,朝阳区,樱花园中学
北京,朝阳区,三里屯一中
北京,朝阳区,北京市求实职业学校
北京,朝阳区,北京市和平街第一中学
北京,朝阳区,北京青年政治学院附属中学
北京,朝阳区,对外经济贸易大学附属中学
北京,朝阳区,北京市劲松职业高中
北京,朝阳区,北京市工业技师学院
北京,朝阳区,中央工艺美院附中
北京,朝阳区,北京市关东店中学
北京,朝阳区,北京市日坛中学
北京,朝阳区,北京市民族学校
北京,朝阳区,北京联合大学机械械程学院附属中学
北京,朝阳区,北京市第九十四中学
北京,朝阳区,北京市东方培新学校
北京,朝阳区,北京市世青中学
北京,朝阳区,北京北辰职业技能培训中心
北京,朝阳区,校内高中317
北京,朝阳区,北京市安贞里中学
北京,朝阳区,北京中医学院附属中学
北京,朝阳区,北京市大山子中学
北京,朝阳区,北京教育科学研究院附属实验中学
北京,朝阳区,花家地西里中学
北京,朝阳区,北京市拔萃双语学校
北京,朝阳区,北京信息工程学院附属中学
北京,朝阳区,北京经济学院附属中学
北京,朝阳区,北京市教育科学研究院附属实验中学
北京,朝阳区,北京市同仁中学
北京,朝阳区,北京市首都机场中学
北京,朝阳区,北京市劲松第四中学
北京,朝阳区,北京轻工职业技术学院附属鸿阳中学
北京,朝阳区,北京市东方德才学校三分部
北京,朝阳区,北京市左家庄中学
北京,朝阳区,朝阳区劲松第三中学
北京,朝阳区,北京市劲松第二中学
北京,朝阳区,北京市电气工程学校
北京,朝阳区,北方中学
北京,朝阳区,北京市陈经纶中学
北京,朝阳区,校工中学
北京,朝阳区,北京市女子实验中学
北京,朝阳区,北京市垂杨柳第一中学
北京,朝阳区,北京服装学院附属中学
北京,朝阳区,北京市新源里中学
北京,朝阳区,北京市东方德才学校二分部
北京,朝阳区,北京城市建设学校
北京,朝阳区,北京市安苑北里中学
北京,朝阳区,北京市酒仙桥长一中学
北京,朝阳区,北京市十六中学
北京,朝阳区,北京市团结湖中学
北京,朝阳区,北京市实验外国语学校
北京,朝阳区,北京化工学院附属中学
北京,朝阳区,北京市第四十八中学
北京,朝阳区,北京市计算机工业学校
北京,朝阳区,北京电子信息职业技能培训学校
北京,朝阳区,北京市医药器械学校
北京,朝阳区,北京市松榆里第二中学
北京,朝阳区,北京市东方职业学校
北京,朝阳区,北京市松榆里中学
北京,朝阳区,北京市创新园中学
北京,朝阳区,北京市团结湖第二中学
北京,朝阳区,东北师范大学附属中学朝阳学校
北京,朝阳区,和平街一中北苑校区
北京,朝阳区,北京市团结湖第三中学
北京,朝阳区,华中师范大学第一附属中学朝阳学校
北京,朝阳区,北京市华侨城黄冈中学
北京,朝阳区,清华大学附属中学朝阳学校
北京,朝阳区,北京第二外国语学院附属中学
北京,密云县,密云县电化教育馆
北京,密云县,密云县番字牌中学
北京,密云县,密云县大城子中学
北京,密云县,密云县穆家峪中学
北京,密云县,密云县太师庄中学
北京,密云县,密云县第二中学
北京,密云县,密云县第一中学
北京,密云县,密云县上甸子中学
北京,密云县,密云县高岭中学
北京,密云县,密云县塘子中学
北京,密云县,密云冯家峪中学
北京,密云县,密云县东邵渠中学
北京,密云县,密云县第五中学
北京,密云县,密云县不老屯中学
北京,密云县,北京市密云县水库中学
北京,密云县,密云县第三中学
北京,密云县,密云十里堡中学
北京,密云县,密云县第六中学
北京,密云县,新农村中学
北京,密云县,西田各庄中学
北京,密云县,密云县半城子中学
北京,密云县,北京师范大学密云实验中学
北京,密云县,密云县教育局教研中心
北京,密云县,石城中学
北京,密云县,密云县古北口中学
北京,密云县,密云县西康各庄中学
北京,密云县,密云焦家坞中学
北京,密云县,密云河南寨中学
北京,密云县,密云县第四中学
北京,密云县,密云县东庄禾中学
北京,密云县,密云县新城子中学
北京,密云县,密云县白龙潭中学
北京,密云县,北京密云县北庄中学
北京,门头沟区,北京市门头沟区坡头中学
北京,门头沟区,北京市门头沟区永定中学
北京,门头沟区,北京市门头沟区大峪中学
北京,门头沟区,北京市门头沟区陇驾庄中学
北京,门头沟区,北京市门头沟区斋堂中学
北京,门头沟区,北京市门头沟区军庄中学
北京,门头沟区,北京市门头沟区三家店中学
北京,门头沟区,北京市门头沟区育新学校
北京,门头沟区,北京市门头沟区琉璃渠中学培训部
北京,门头沟区,北京市门头沟区色树坟中学
北京,门头沟区,北京市门头沟区雁翅中学
北京,门头沟区,北京市门头沟区琉璃渠中学
北京,门头沟区,北京市大峪中学分校
北京,门头沟区,北京市门头沟区潭柘寺中学
北京,门头沟区,北京市育园中学
北京,门头沟区,北京市门头沟区清水中学
北京,门头沟区,北京市门头沟区智慧培训学校
北京,门头沟区,北京市门头沟区西辛房中学培训部
北京,门头沟区,北京矿务局中学
北京,门头沟区,北京市新城学校
北京,门头沟区,北京市明珠学校
北京,门头沟区,北京市门头沟区新桥路中学
北京,门头沟区,北京市门头沟区西辛房中学
北京,平谷区,育才学校
北京,平谷区,平谷县王辛庄中学
北京,平谷区,平谷县山东庄中学
北京,平谷区,平谷县大兴庄中学
北京,平谷区,平谷县第五中学
北京,平谷区,北京市平谷中学
北京,平谷区,平谷县第四中学
北京,平谷区,平谷县东高村中学
北京,平谷区,平谷县马坊第二中学
